hour,day,month,year,cloud_coverage,Visibility,temperature,dew_point,relative_humidity,wind_speed,station_pressure,altimeter,solar_energy
13,30,6,2016,0.26,10.0,25.31,15.95,56.48,6.04,29.21,30.0,3369.25
14,30,6,2016,0.82,10.0,24.88,15.65,57.04,7.8,29.2,29.99,3492.0
15,30,6,2016,0.03,10.0,25.19,15.9,21.14,9.0,8.52,29.96,2731.25
16,30,6,2016,0.0,10.0,25.35,15.96,21.06,9.28,8.52,29.94,2776.75
17,30,6,2016,0.02,10.0,25.31,16.85,21.14,8.72,8.52,29.93,1339.5
6,1,7,2016,0.0,9.88,19.3,17.1,87.0,11.32,29.21,30.0,223.25
7,1,7,2016,0.56,10.0,19.84,16.92,82.92,12.72,29.23,30.02,1052.75
8,1,7,2016,0.96,10.0,20.24,16.8,81.24,13.16,29.25,30.04,2368.25
9,1,7,2016,0.63,10.0,21.36,16.39,69.6,12.56,29.27,30.06,3433.0
10,1,7,2016,0.65,10.0,22.68,15.75,63.77,10.22,29.29,30.08,3406.75
11,1,7,2016,0.43,10.0,23.53,15.52,60.08,9.36,29.29,30.08,4161.75
12,1,7,2016,0.44,10.0,24.46,14.68,52.16,9.28,29.29,30.08,3634.5
13,1,7,2016,0.44,10.0,24.63,14.44,50.0,10.0,29.3,30.09,4030.25
14,1,7,2016,0.44,10.0,24.91,12.6,45.08,10.6,29.3,30.09,3545.0
15,1,7,2016,0.01,10.0,25.15,11.98,43.48,8.76,29.3,30.09,3090.0
16,1,7,2016,0.39,10.0,24.98,12.54,44.12,8.08,29.3,30.09,3165.75
17,1,7,2016,0.43,10.0,24.31,13.47,47.52,8.04,29.29,30.08,1637.75
6,2,7,2016,0.0,10.0,14.19,11.57,79.92,2.84,29.38,30.18,178.5
7,2,7,2016,0.0,10.0,15.54,12.06,76.52,2.76,29.39,30.19,237.25
8,2,7,2016,0.0,10.0,16.05,12.12,76.08,6.08,29.37,30.17,687.0
9,2,7,2016,0.0,10.0,17.36,12.58,73.08,7.36,29.36,30.16,1416.5
10,2,7,2016,0.0,10.0,17.92,12.71,69.48,2.2,29.39,30.18,1752.75
11,2,7,2016,0.0,10.0,18.13,13.16,71.92,5.24,29.39,30.19,1295.5
12,2,7,2016,0.3,10.0,18.06,13.4,70.0,4.08,29.37,30.17,1071.5
13,2,7,2016,0.27,10.0,18.54,13.35,68.08,1.8,29.36,30.16,987.75
14,2,7,2016,0.5,10.0,18.54,13.81,69.8,2.44,29.36,30.16,1292.75
15,2,7,2016,0.31,10.0,18.8,13.72,68.0,5.88,29.35,30.14,1078.0
16,2,7,2016,0.63,10.0,18.57,13.54,68.72,4.44,29.34,30.14,1331.5
17,2,7,2016,1.0,9.96,18.37,12.81,65.84,2.12,29.34,30.14,554.75
6,3,7,2016,1.0,7.45,15.02,14.56,93.3,2.36,29.3,30.1,36.75
7,3,7,2016,1.0,4.2,15.41,14.7,93.32,6.48,29.31,30.1,191.73
8,3,7,2016,1.0,8.82,15.96,14.69,89.25,11.78,29.28,30.08,488.75
9,3,7,2016,1.0,9.04,16.32,15.61,93.0,9.08,29.27,30.07,653.0
10,3,7,2016,1.0,7.84,16.73,16.27,94.28,7.8,29.27,30.06,517.25
11,3,7,2016,1.0,3.48,17.12,16.78,95.56,6.8,29.27,30.06,471.75
12,3,7,2016,1.0,5.32,17.33,16.74,96.84,8.96,29.26,30.05,465.75
13,3,7,2016,1.0,8.84,17.8,17.34,96.84,8.04,29.24,30.03,567.25
14,3,7,2016,1.0,9.88,18.38,17.94,95.56,10.0,29.22,30.01,517.5
15,3,7,2016,1.0,9.96,18.66,17.93,93.0,9.32,29.21,30.0,591.75
16,3,7,2016,1.0,10.0,18.81,18.05,95.46,11.77,29.17,29.96,447.0
17,3,7,2016,1.0,10.0,18.86,18.25,95.56,10.6,29.16,29.95,316.5
6,4,7,2016,1.0,0.4,18.3,18.52,100.0,5.15,29.12,29.91,66.3
7,4,7,2016,1.0,0.63,18.68,18.86,98.89,5.55,29.11,29.91,201.75
8,4,7,2016,1.0,2.13,19.33,19.18,97.74,5.63,29.11,29.91,419.25
9,4,7,2016,1.0,4.35,20.4,19.61,91.04,5.11,29.1,29.89,703.75
10,4,7,2016,1.0,7.0,21.54,19.94,87.12,5.76,29.09,29.88,1211.0
11,4,7,2016,1.0,9.64,21.98,20.09,84.54,2.04,29.09,29.89,1243.25
12,4,7,2016,1.0,9.12,22.02,20.29,83.96,1.07,29.09,29.88,861.5
13,4,7,2016,1.0,10.0,22.45,20.54,81.96,0.92,29.09,29.88,1316.25
14,4,7,2016,1.0,10.0,23.38,20.71,83.22,0.89,29.09,29.88,1552.25
15,4,7,2016,1.0,7.54,23.55,21.22,85.39,1.65,29.08,29.87,2034.75
16,4,7,2016,1.0,10.0,24.21,21.34,82.84,0.0,29.07,29.86,1564.0
17,4,7,2016,1.0,10.0,24.12,21.22,81.08,2.08,29.07,29.86,825.0
6,5,7,2016,1.0,4.32,21.86,21.53,94.44,0.12,29.15,29.94,187.45
7,5,7,2016,1.0,8.88,23.24,21.61,87.44,1.08,29.15,29.94,593.5
8,5,7,2016,0.97,10.0,24.68,21.74,81.77,2.96,29.15,29.94,1194.0
9,5,7,2016,0.74,10.0,25.32,22.06,80.4,4.76,29.16,29.95,2483.75
10,5,7,2016,0.99,10.0,26.42,21.77,74.92,4.73,29.16,29.96,2245.0
11,5,7,2016,0.71,10.0,24.49,15.1,44.73,6.84,25.65,29.96,2719.75
12,5,7,2016,0.65,10.0,25.84,15.69,53.57,7.68,29.16,29.95,3406.25
13,5,7,2016,0.64,10.0,28.33,22.06,66.92,6.16,29.14,29.93,3904.75
14,5,7,2016,0.58,10.0,28.62,21.95,67.0,8.53,29.14,29.93,3872.75
15,5,7,2016,0.72,10.0,28.57,22.89,69.71,8.0,29.12,29.92,3727.5
16,5,7,2016,0.44,10.0,28.41,21.1,63.0,9.0,29.1,29.92,2443.5
17,5,7,2016,0.19,10.0,28.16,21.1,63.0,9.0,29.09,29.91,1848.0
6,6,7,2016,1.0,8.06,20.29,19.97,94.19,9.81,29.19,29.98,0.0
7,6,7,2016,0.69,7.78,20.5,19.97,92.67,11.0,29.2,30.0,32.43
8,6,7,2016,0.92,10.0,20.95,20.42,93.0,4.12,29.16,29.95,239.63
9,6,7,2016,0.03,10.0,21.6,20.81,92.88,10.88,29.08,29.88,611.25
10,6,7,2016,0.0,10.0,22.57,21.31,89.88,14.0,29.06,29.85,1303.5
11,6,7,2016,0.03,10.0,23.72,21.28,83.04,10.12,29.04,29.83,1415.5
12,6,7,2016,0.0,10.0,26.49,22.06,76.12,6.4,29.03,29.83,2659.5
13,6,7,2016,0.0,10.0,25.6,16.0,55.28,6.2,29.06,29.85,4459.0
14,6,7,2016,0.0,10.0,28.11,22.79,69.89,3.55,29.07,29.86,2645.5
15,6,7,2016,0.0,10.0,21.99,2.95,21.66,6.96,29.07,29.86,2437.5
16,6,7,2016,0.03,10.0,27.33,23.64,75.84,6.72,29.08,29.87,1736.75
17,6,7,2016,0.62,10.0,26.28,23.51,79.24,7.0,29.08,29.87,939.25
6,7,7,2016,0.83,1.21,20.62,21.19,97.74,3.37,29.1,29.9,279.0
7,7,7,2016,0.75,6.24,21.86,21.85,92.8,2.96,29.09,29.88,778.25
8,7,7,2016,0.99,5.97,22.75,22.1,91.18,7.53,29.08,29.87,1216.5
9,7,7,2016,0.89,9.0,24.12,22.12,87.08,6.74,29.09,29.88,2215.5
10,7,7,2016,0.54,10.0,24.21,22.53,87.67,7.18,29.12,29.91,2071.0
11,7,7,2016,0.33,10.0,23.65,22.17,87.16,9.23,29.09,29.88,606.5
12,7,7,2016,0.16,10.0,25.22,22.65,83.16,13.84,28.99,29.79,1398.0
13,7,7,2016,0.0,10.0,27.11,22.54,76.88,15.69,28.97,29.76,3215.0
14,7,7,2016,0.14,10.0,28.07,23.54,75.44,13.16,28.98,29.77,4111.5
15,7,7,2016,0.0,10.0,28.47,22.88,69.76,13.18,29.0,29.79,3683.25
16,7,7,2016,0.38,10.0,26.13,16.01,55.28,12.88,29.0,29.79,2905.75
17,7,7,2016,0.8,10.0,27.59,22.92,75.0,11.24,28.99,29.78,1842.25
6,8,7,2016,0.0,10.0,22.45,22.22,94.92,5.12,29.1,29.89,345.25
7,8,7,2016,0.45,10.0,24.42,23.06,89.04,5.68,29.11,29.9,965.25
8,8,7,2016,0.02,10.0,26.14,23.38,82.24,5.4,29.1,29.89,1356.5
9,8,7,2016,0.42,10.0,27.27,23.76,79.24,6.44,29.09,29.88,2894.25
10,8,7,2016,0.65,10.0,28.22,23.34,73.15,11.09,29.08,29.87,3865.5
11,8,7,2016,0.44,10.0,28.81,23.75,73.77,9.29,29.08,29.87,3891.75
12,8,7,2016,0.44,10.0,29.18,22.2,67.0,10.0,29.07,29.89,4320.0
13,8,7,2016,0.44,10.0,29.78,22.98,61.44,13.67,29.09,29.88,3219.0
14,8,7,2016,0.75,10.0,29.44,22.2,67.0,8.0,29.08,29.9,3712.25
15,8,7,2016,0.04,10.0,26.62,11.61,38.88,17.41,29.09,29.88,3613.5
16,8,7,2016,0.0,10.0,26.42,12.89,39.72,12.72,29.09,29.88,2969.0
17,8,7,2016,0.0,10.0,27.74,17.76,51.0,10.12,29.09,29.88,2016.5
6,9,7,2016,0.0,10.0,19.33,17.38,85.08,7.36,29.21,30.0,200.0
7,9,7,2016,0.0,10.0,20.97,18.38,84.12,7.96,29.24,30.03,996.0
8,9,7,2016,0.0,10.0,22.24,18.47,77.08,7.72,29.25,30.04,2078.75
9,9,7,2016,0.28,10.0,23.49,18.2,70.8,8.96,29.26,30.05,3193.5
10,9,7,2016,0.53,10.0,24.41,17.54,64.44,9.8,29.27,30.06,4097.5
11,9,7,2016,0.64,10.0,25.09,17.83,62.2,7.56,29.27,30.06,4203.25
12,9,7,2016,0.54,10.0,25.62,18.22,61.36,7.36,29.27,30.06,3565.75
13,9,7,2016,0.43,10.0,26.06,17.97,57.64,8.08,29.27,30.06,4368.75
14,9,7,2016,0.43,10.0,26.36,17.62,55.76,8.6,29.27,30.06,3986.0
15,9,7,2016,0.65,10.0,26.19,17.35,54.48,6.76,29.27,30.06,3463.75
16,9,7,2016,0.44,10.0,26.34,17.29,53.52,6.76,29.27,30.06,2056.5
17,9,7,2016,0.29,10.0,26.27,16.84,52.56,7.72,29.25,30.04,1650.5
6,10,7,2016,0.0,10.0,19.04,16.42,81.44,0.12,29.31,30.11,200.5
7,10,7,2016,0.0,10.0,21.61,15.52,66.4,4.68,29.31,30.1,969.75
8,10,7,2016,0.0,10.0,22.88,15.86,64.72,6.4,29.31,30.1,2164.0
9,10,7,2016,0.0,10.0,24.1,16.16,61.44,6.72,29.3,30.09,3171.25
10,10,7,2016,0.0,10.0,25.15,16.68,58.64,7.36,29.29,30.08,3920.25
11,10,7,2016,0.0,10.0,25.98,17.08,56.0,5.64,29.29,30.08,4383.5
12,10,7,2016,0.0,10.0,24.43,10.17,38.01,4.12,29.28,30.07,4551.75
13,10,7,2016,0.0,10.0,24.95,10.05,37.36,2.35,29.27,30.06,4494.25
14,10,7,2016,0.0,10.0,27.41,17.8,55.0,0.0,29.23,30.05,4062.0
15,10,7,2016,0.0,10.0,27.51,18.9,57.0,7.0,29.23,30.05,3629.75
16,10,7,2016,0.0,10.0,27.61,18.1,55.22,6.0,29.22,30.01,2863.0
17,10,7,2016,0.02,10.0,27.34,18.99,57.89,5.67,29.22,30.01,1931.75
6,11,7,2016,0.0,10.0,21.29,19.35,88.92,4.8,29.22,30.01,197.68
7,11,7,2016,0.0,10.0,23.92,20.86,85.52,7.36,29.23,30.02,929.0
8,11,7,2016,0.0,10.0,26.08,22.69,80.4,9.36,29.23,30.02,1821.0
9,11,7,2016,0.11,10.0,27.79,23.84,77.49,10.73,29.22,30.01,3005.25
10,11,7,2016,0.72,10.0,28.73,23.96,72.12,12.06,29.22,30.01,3747.25
11,11,7,2016,0.67,10.0,29.28,23.87,69.67,13.0,29.22,30.01,3631.25
12,11,7,2016,0.41,10.0,29.65,23.87,65.0,13.0,29.22,30.01,3180.25
13,11,7,2016,0.75,10.0,29.8,22.2,63.0,14.0,29.18,30.0,3581.0
14,11,7,2016,0.44,10.0,30.06,22.2,61.0,14.0,29.16,29.98,4129.25
15,11,7,2016,0.44,10.0,29.77,21.7,61.0,13.0,29.16,29.98,3091.25
16,11,7,2016,0.05,10.0,26.59,4.32,24.32,11.0,29.16,29.95,2620.0
17,11,7,2016,0.19,10.0,28.86,21.7,61.0,14.0,29.13,29.95,1912.5
6,12,7,2016,0.49,4.41,23.26,22.65,96.74,7.52,29.13,29.93,272.25
7,12,7,2016,0.83,6.92,25.01,23.95,91.08,8.27,29.13,29.92,708.75
8,12,7,2016,0.89,7.15,26.23,24.16,85.92,9.61,29.13,29.92,1379.0
9,12,7,2016,0.72,8.04,27.77,24.73,82.32,11.88,29.12,29.91,1252.75
10,12,7,2016,0.72,10.0,25.75,4.57,26.08,8.22,29.1,29.89,3498.75
11,12,7,2016,0.67,10.0,29.44,24.88,74.67,14.89,29.07,29.86,3934.75
12,12,7,2016,0.44,10.0,29.29,23.9,70.0,16.0,29.05,29.87,3923.75
13,12,7,2016,0.44,10.0,29.06,23.9,72.0,16.0,29.04,29.86,2708.5
14,12,7,2016,0.19,10.0,28.77,23.25,68.58,11.73,29.1,29.89,2309.75
15,12,7,2016,0.0,10.0,28.23,22.2,67.0,10.0,29.08,29.9,2593.0
16,12,7,2016,0.0,10.0,28.09,22.29,69.23,7.33,29.11,29.9,1939.0
17,12,7,2016,0.0,10.0,27.73,22.43,71.45,7.11,29.11,29.9,1429.75
6,13,7,2016,0.53,3.15,23.2,22.73,97.78,5.7,29.18,29.97,258.25
7,13,7,2016,0.39,5.27,24.54,23.8,94.7,4.19,29.19,29.98,897.0
8,13,7,2016,0.66,9.04,25.27,23.45,86.72,8.07,29.19,29.98,1535.25
9,13,7,2016,0.97,5.78,23.21,20.64,89.86,9.45,29.19,29.98,675.5
10,13,7,2016,0.77,8.14,23.87,21.88,94.01,8.11,29.17,29.96,181.23
11,13,7,2016,0.01,10.0,27.49,24.03,85.0,9.96,29.15,29.94,2254.75
12,13,7,2016,0.65,9.0,28.04,25.01,84.05,9.78,29.14,29.93,3094.75
13,13,7,2016,0.69,10.0,26.77,6.6,31.13,8.9,29.1,29.9,2987.0
14,13,7,2016,0.75,10.0,30.39,24.4,70.0,15.0,29.06,29.88,3590.75
15,13,7,2016,0.19,10.0,29.92,23.9,65.0,14.0,29.03,29.85,3592.25
16,13,7,2016,0.72,10.0,28.16,24.55,78.65,9.45,29.0,29.79,1155.25
17,13,7,2016,0.99,6.32,22.12,21.26,90.29,14.28,29.08,29.87,94.65
6,14,7,2016,0.31,10.0,21.21,20.0,88.8,7.72,29.16,29.95,300.95
7,14,7,2016,0.0,10.0,22.18,20.37,85.92,7.92,29.16,29.95,755.75
8,14,7,2016,0.0,10.0,23.44,21.15,84.0,9.92,29.17,29.96,1360.5
9,14,7,2016,0.0,10.0,24.86,22.1,82.84,9.96,29.16,29.95,2452.5
10,14,7,2016,0.0,10.0,25.97,23.04,82.76,8.56,29.15,29.94,3277.25
11,14,7,2016,0.0,10.0,24.79,16.97,62.85,7.36,29.16,29.95,3752.75
12,14,7,2016,0.01,10.0,28.32,24.02,75.41,8.53,29.16,29.95,3618.25
13,14,7,2016,0.0,10.0,26.75,12.71,42.88,8.06,29.15,29.95,4447.0
14,14,7,2016,0.39,10.0,29.63,20.96,55.22,9.89,29.13,29.92,4186.75
15,14,7,2016,0.39,10.0,26.04,4.07,23.66,10.0,29.12,29.91,3505.25
16,14,7,2016,0.41,10.0,28.78,22.35,64.78,9.0,29.12,29.91,2713.25
17,14,7,2016,0.21,10.0,25.98,12.37,42.65,9.83,29.13,29.93,1649.75
6,15,7,2016,0.0,10.0,20.73,19.48,88.08,3.52,29.21,30.0,182.68
7,15,7,2016,0.14,10.0,22.53,19.21,79.2,7.56,29.22,30.01,951.0
8,15,7,2016,0.0,10.0,23.54,18.93,75.68,8.4,29.23,30.02,2049.75
9,15,7,2016,0.0,10.0,24.49,18.61,68.12,9.0,29.23,30.02,3147.25
10,15,7,2016,0.0,10.0,25.12,18.84,66.36,9.72,29.23,30.02,3947.0
11,15,7,2016,0.0,10.0,25.81,19.48,67.0,10.6,29.24,30.03,4379.0
12,15,7,2016,0.28,10.0,26.24,19.67,65.52,13.48,29.24,30.03,4620.5
13,15,7,2016,0.53,10.0,26.2,18.68,61.04,13.72,29.25,30.04,3946.0
14,15,7,2016,0.0,10.0,26.05,17.74,57.92,13.08,29.25,30.04,4076.75
15,15,7,2016,0.28,10.0,25.76,18.04,60.4,9.24,29.24,30.03,3932.5
16,15,7,2016,0.42,10.0,25.33,17.46,60.96,13.72,29.23,30.02,3069.5
17,15,7,2016,0.03,10.0,24.35,17.17,63.36,9.04,29.24,30.03,1836.5
6,16,7,2016,0.0,9.92,18.15,16.32,86.16,6.92,29.34,30.14,146.58
7,16,7,2016,0.01,10.0,19.69,15.48,75.15,9.08,29.36,30.15,926.5
8,16,7,2016,0.0,10.0,21.1,15.29,67.8,7.44,29.36,30.15,2124.25
9,16,7,2016,0.0,10.0,22.12,15.29,62.8,6.68,29.36,30.16,3159.75
10,16,7,2016,0.14,10.0,22.98,15.15,59.52,3.32,29.36,30.16,3900.5
11,16,7,2016,0.64,10.0,23.72,15.89,61.36,5.12,29.36,30.16,4166.25
12,16,7,2016,0.65,10.0,24.51,16.0,56.8,4.08,29.36,30.15,3907.75
13,16,7,2016,0.14,10.0,24.85,16.22,57.44,1.84,29.35,30.14,4269.25
14,16,7,2016,0.16,10.0,25.38,16.05,53.52,3.2,29.33,30.12,4363.75
15,16,7,2016,0.28,10.0,25.66,16.52,54.72,1.16,29.32,30.11,3551.25
16,16,7,2016,0.0,10.0,25.66,16.51,54.0,0.17,29.31,30.11,2884.25
17,16,7,2016,0.01,10.0,22.11,7.69,33.23,1.11,29.3,30.1,1959.5
6,17,7,2016,0.28,10.0,19.35,18.35,92.04,5.36,29.31,30.11,264.5
7,17,7,2016,0.42,10.0,21.71,20.19,87.84,8.0,29.32,30.11,755.0
8,17,7,2016,0.03,10.0,23.79,21.12,82.96,9.36,29.31,30.11,1350.5
9,17,7,2016,0.24,10.0,25.17,21.92,82.84,8.52,29.32,30.11,2141.0
10,17,7,2016,0.94,5.08,21.82,19.49,86.71,12.58,29.36,30.16,1331.25
11,17,7,2016,0.48,7.88,20.62,19.65,94.59,11.8,29.28,30.08,67.77
12,17,7,2016,0.0,10.0,23.99,21.37,85.6,7.48,29.29,30.08,1503.25
13,17,7,2016,0.0,10.0,26.79,23.1,81.04,14.52,29.28,30.07,3599.0
14,17,7,2016,0.14,10.0,28.91,24.98,79.36,13.96,29.26,30.05,3551.5
15,17,7,2016,0.44,10.0,28.25,24.4,75.0,18.0,29.23,30.05,3255.5
16,17,7,2016,0.24,10.0,28.98,24.25,75.4,13.36,29.22,30.01,2540.75
17,17,7,2016,0.0,10.0,28.64,25.28,79.18,11.17,29.21,30.01,1591.25
6,18,7,2016,0.04,10.0,23.27,21.85,91.16,4.72,29.33,30.12,97.74
7,18,7,2016,0.04,10.0,24.84,23.45,87.84,2.88,29.34,30.13,667.75
8,18,7,2016,0.6,10.0,25.26,24.59,86.92,5.44,29.37,30.17,1319.0
9,18,7,2016,1.0,6.14,23.74,23.28,90.67,7.05,29.4,30.21,865.0
10,18,7,2016,0.75,8.2,22.89,23.23,94.77,5.62,29.38,30.19,33.42
11,18,7,2016,0.28,10.0,24.67,24.03,91.68,2.2,29.38,30.18,694.33
12,18,7,2016,0.22,10.0,26.06,24.73,89.24,4.58,29.38,30.19,2094.0
13,18,7,2016,0.56,10.0,27.5,24.73,83.12,6.59,29.39,30.19,4342.25
14,18,7,2016,0.0,9.0,27.87,21.7,69.0,7.0,29.37,30.19,3732.25
15,18,7,2016,0.0,10.0,25.07,4.38,25.53,6.78,29.39,30.18,3711.25
16,18,7,2016,0.02,10.0,25.45,4.5,26.08,5.67,29.37,30.17,2104.25
17,18,7,2016,0.0,10.0,28.08,24.14,79.92,6.36,29.37,30.17,1318.75
6,19,7,2016,1.0,0.12,21.71,21.9,99.67,0.29,29.44,30.24,237.95
7,19,7,2016,1.0,0.36,23.01,22.88,99.43,2.57,29.44,30.25,712.0
8,19,7,2016,0.91,7.83,24.5,23.71,93.89,2.96,29.45,30.26,1338.0
9,19,7,2016,0.63,9.04,23.67,17.17,67.0,5.0,29.45,30.25,2531.5
10,19,7,2016,0.0,10.0,28.15,22.8,70.0,0.0,29.42,30.25,3707.5
11,19,7,2016,0.44,10.0,29.23,23.3,68.0,6.0,29.41,30.24,2743.75
12,19,7,2016,0.69,10.0,29.87,22.98,61.22,2.67,29.42,30.22,2629.75
13,19,7,2016,0.69,10.0,30.11,23.87,64.78,0.55,29.42,30.22,3458.5
14,19,7,2016,0.44,10.0,30.22,23.3,65.0,5.0,29.39,30.21,3532.75
15,19,7,2016,0.19,10.0,30.19,22.8,59.0,7.0,29.38,30.2,2181.5
16,19,7,2016,0.0,10.0,29.59,23.3,65.0,5.0,29.37,30.19,1279.0
17,19,7,2016,0.0,10.0,28.66,23.3,70.0,3.0,29.36,30.18,439.75
6,20,7,2016,1.0,9.0,22.17,21.85,96.84,2.56,29.43,30.23,145.75
7,20,7,2016,0.32,10.0,23.82,22.34,89.8,1.24,29.43,30.23,450.0
8,20,7,2016,0.06,10.0,25.59,23.02,82.17,6.06,29.43,30.24,1065.25
9,20,7,2016,0.04,10.0,26.97,23.74,76.68,5.68,29.42,30.22,2711.25
10,20,7,2016,0.47,10.0,24.21,4.45,25.75,8.0,29.43,30.23,3022.75
11,20,7,2016,0.0,10.0,28.32,22.99,70.16,6.92,29.4,30.2,3645.0
12,20,7,2016,0.12,10.0,28.39,22.96,73.6,6.0,29.39,30.19,3956.25
13,20,7,2016,0.3,10.0,29.51,23.3,65.57,4.54,29.4,30.2,3411.25
14,20,7,2016,0.19,10.0,29.39,22.8,65.0,0.0,29.36,30.18,3897.75
15,20,7,2016,0.19,10.0,29.44,23.3,68.0,6.0,29.34,30.16,3738.75
16,20,7,2016,0.0,10.0,29.82,23.03,61.77,3.22,29.34,30.14,2616.25
17,20,7,2016,0.0,10.0,28.86,23.9,72.0,7.0,29.3,30.12,2165.25
6,21,7,2016,0.28,3.96,24.19,23.57,95.92,3.76,29.34,30.14,118.1
7,21,7,2016,0.7,6.56,26.17,25.18,91.0,5.4,29.34,30.14,535.5
8,21,7,2016,0.38,8.47,27.82,25.67,83.59,7.53,29.33,30.13,966.5
9,21,7,2016,0.02,10.0,29.33,25.82,75.22,8.11,29.31,30.11,1789.75
10,21,7,2016,0.0,10.0,30.11,25.0,75.0,11.0,29.3,30.12,2416.25
11,21,7,2016,0.0,10.0,31.03,26.85,75.0,9.78,29.31,30.11,2804.75
12,21,7,2016,0.19,10.0,31.38,26.7,77.0,10.0,29.29,30.11,2704.75
13,21,7,2016,0.44,10.0,31.96,26.98,73.12,9.53,29.29,30.08,2539.75
14,21,7,2016,0.44,10.0,31.83,26.1,72.0,11.0,29.25,30.07,3590.75
15,21,7,2016,0.12,10.0,32.01,26.82,72.8,9.4,29.26,30.05,2805.5
16,21,7,2016,0.44,10.0,31.64,26.1,72.0,10.0,29.23,30.05,2202.75
17,21,7,2016,0.19,10.0,31.08,26.1,75.0,11.0,29.22,30.04,1687.0
6,22,7,2016,0.31,10.0,22.33,19.45,83.0,16.0,29.18,30.0,41.25
7,22,7,2016,0.0,10.0,23.32,19.4,79.0,11.0,29.23,30.05,322.5
8,22,7,2016,0.0,10.0,24.48,20.6,82.0,9.0,29.24,30.06,927.0
9,22,7,2016,0.0,10.0,25.71,21.1,77.0,7.0,29.25,30.07,1975.5
10,22,7,2016,0.0,10.0,27.01,21.7,72.0,6.0,29.25,30.07,2727.75
11,22,7,2016,0.0,10.0,27.42,20.6,63.0,0.0,29.26,30.08,3595.0
12,22,7,2016,0.0,10.0,27.96,21.1,61.0,5.0,29.25,30.07,3622.5
13,22,7,2016,0.0,10.0,28.29,22.2,67.0,6.0,29.24,30.06,3564.75
14,22,7,2016,0.0,10.0,28.37,22.2,67.0,5.0,29.23,30.05,3681.75
15,22,7,2016,0.0,10.0,28.9,22.8,65.0,5.0,29.21,30.03,3403.5
16,22,7,2016,0.0,10.0,28.99,23.3,70.0,5.0,29.2,30.02,2804.25
17,22,7,2016,0.0,10.0,28.62,22.8,67.0,0.0,29.18,30.0,1905.5
6,23,7,2016,0.0,6.0,23.62,22.2,90.0,0.0,29.21,30.03,160.18
7,23,7,2016,0.0,10.0,25.93,23.3,85.0,0.0,29.21,30.03,788.5
8,23,7,2016,0.0,10.0,27.45,23.3,74.0,0.0,29.22,30.04,1838.5
9,23,7,2016,0.19,10.0,28.21,24.4,80.0,6.0,29.2,30.02,2820.5
10,23,7,2016,0.0,10.0,28.96,23.9,74.0,7.0,29.2,30.02,3294.0
11,23,7,2016,0.44,10.0,29.45,24.4,75.0,6.0,29.2,30.02,3540.5
12,23,7,2016,0.44,10.0,30.0,23.9,70.0,6.0,29.2,30.02,3963.25
13,23,7,2016,0.19,10.0,30.36,24.4,70.0,7.0,29.19,30.01,3710.75
14,23,7,2016,0.72,10.0,30.87,25.82,70.0,5.11,29.2,29.99,2572.5
15,23,7,2016,0.19,10.0,30.77,25.6,72.0,6.0,29.15,29.97,2427.0
16,23,7,2016,0.0,10.0,30.3,25.89,70.22,6.0,29.16,29.95,2284.0
17,23,7,2016,0.0,10.0,30.21,25.89,74.67,5.11,29.15,29.94,1293.75
6,24,7,2016,0.0,2.0,24.75,23.3,94.0,6.0,29.15,29.97,149.33
7,24,7,2016,0.0,3.25,26.51,24.4,91.0,7.5,29.16,29.98,736.5
8,24,7,2016,0.0,5.0,28.32,25.0,85.0,8.0,29.16,29.98,1622.0
9,24,7,2016,0.19,7.0,29.36,25.6,82.0,9.0,29.17,29.99,2739.25
10,24,7,2016,0.0,9.0,30.1,25.6,77.0,11.0,29.16,29.98,3449.0
11,24,7,2016,0.19,10.0,30.79,25.6,75.0,14.0,29.15,29.97,3812.75
12,24,7,2016,0.0,10.0,31.59,25.96,68.44,10.11,29.15,29.94,4199.5
13,24,7,2016,0.0,10.0,31.63,25.0,70.0,10.0,29.14,29.96,3725.25
14,24,7,2016,0.0,10.0,31.21,25.6,68.0,10.0,29.13,29.95,3987.75
15,24,7,2016,0.0,10.0,30.41,26.1,77.0,9.0,29.11,29.93,2881.75
16,24,7,2016,0.0,10.0,30.11,26.1,80.0,9.0,29.1,29.92,1415.25
17,24,7,2016,0.0,10.0,30.11,26.1,80.0,7.0,29.1,29.92,700.25
6,25,7,2016,0.0,10.0,22.01,20.6,90.0,7.0,29.19,30.01,246.45
7,25,7,2016,0.0,10.0,23.12,21.1,90.0,0.0,29.18,30.0,586.0
8,25,7,2016,0.0,10.0,24.03,21.7,85.0,0.0,29.2,30.02,1760.75
9,25,7,2016,0.0,10.0,24.45,22.2,85.0,8.0,29.22,30.04,1543.5
10,25,7,2016,0.19,10.0,25.29,22.2,85.0,8.0,29.23,30.05,1467.5
11,25,7,2016,0.19,10.0,26.08,22.8,82.0,7.0,29.23,30.05,2035.25
12,25,7,2016,0.0,10.0,27.15,22.8,77.0,6.0,29.23,30.05,2730.75
13,25,7,2016,0.0,10.0,27.87,23.3,74.0,7.0,29.2,30.02,3196.5
14,25,7,2016,0.44,10.0,28.02,22.8,72.0,7.0,29.19,30.01,3053.75
15,25,7,2016,0.73,10.0,27.55,23.13,75.0,5.67,29.18,30.0,1311.0
16,25,7,2016,1.0,10.0,27.78,23.3,74.0,0.0,29.18,30.0,1319.5
